#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-10 00:34
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "hot+outside"
day,year,month,date,hour,minute,second,source,city,state,lat,long,uid,tid,center,incl
Sun,2017,6,04,15,25,40,citystate,louisville,ky,38.2542376,-85.759407,3070079835,871387482230841344,1,1
Sun,2017,6,04,15,09,23,failure,NA,NA,NA,NA,2919946832,87138338667743232,1,1
Sun,2017,6,04,15,00,04,failure,NA,NA,NA,NA,102753486,87138104014480589,1,1
Sun,2017,6,04,14,58,42,failure,NA,NA,NA,NA,3269487619,87138069793153433,1,1
Sun,2017,6,04,14,49,27,failure,NA,NA,NA,NA,307093645,87137836823895654,1,1
Sun,2017,6,04,14,19,27,failure,NA,NA,NA,NA,788006182195724289,87137082032461004,1,1
Sun,2017,6,04,14,11,54,citystate,charlotte,nc,35.2270869,-80.8431268,395715244,871368922083340288,1,1
Sun,2017,6,04,14,10,48,citystate,washington,dc,38.8951118,-77.0363658,790653953818132481,871368641496920064,1,1
Sun,2017,6,04,14,09,44,citystate,annapolis,md,38.9784453,-76.4921829,2958594287,871368374621745152,1,1
Sun,2017,6,04,14,00,00,citystate,columbus,oh,39.9611755,-82.9987942,19916680,871365926389776384,1,1
Sun,2017,6,04,13,45,05,failure,NA,NA,NA,NA,50351905,87136217136363110,1,1
Sun,2017,6,04,13,39,27,citystate,powell,oh,40.1578403,-83.0751869,867199906452262912,871360752149508099,1,1
Sun,2017,6,04,13,27,58,citystate,buffalo,mn,45.1719084,-93.8746941,377563384,871357864371159040,1,1
Sun,2017,6,04,13,16,17,citystate,bowie,md,38.9427778,-76.7302778,2351008770,871354924537434112,1,1
Sun,2017,6,04,13,00,51,failure,NA,NA,NA,NA,6646922,87135103797790720,1,1
Sun,2017,6,04,12,21,35,citystate,minneapolis,mn,44.9799654,-93.2638361,275972701,871341157376303104,1,1
Sun,2017,6,04,11,30,49,failure,NA,NA,NA,NA,211594791,87132838054042828,1,1
Sun,2017,6,04,11,15,53,failure,NA,NA,NA,NA,2800237464,87132462537609216,1,1
Sun,2017,6,04,10,59,10,citystate,york,pa,39.9625984,-76.727745,3400783966,871320415389569025,1,1
Sun,2017,6,04,10,33,07,failure,NA,NA,NA,NA,839858687103614976,87131386020412211,1,1
Sun,2017,6,04,10,22,19,failure,NA,NA,NA,NA,761958403421810692,87131114172885811,1,1
Sun,2017,6,04,09,30,36,failure,NA,NA,NA,NA,843966343640567810,87129812751649177,1,1
Sun,2017,6,04,09,04,33,citystate,las vegas,nv,36.1749705,-115.137223,146650148,871291573560119296,1,1
Sun,2017,6,04,08,18,31,citystate,oro valley,az,32.3909071,-110.966488,10264492,871279988607139840,1,1
Sun,2017,6,04,07,42,21,failure,NA,NA,NA,NA,4272996796,87127088545762918,1,1
Sun,2017,6,04,07,14,32,citystate,new hope,mn,45.0380201,-93.3866185,910749181,871263885973757952,1,1
Sun,2017,6,04,07,10,40,citystate,manhattan beach,ca,33.8847361,-118.4109089,713431746,871262914438508544,1,1
Sun,2017,6,04,07,03,11,citystate,colorado springs,co,38.8338816,-104.8213634,2922113567,871261032013979649,1,1
Sun,2017,6,04,06,41,43,failure,NA,NA,NA,NA,817786219509727235,87125562850044313,1,1
Sun,2017,6,04,06,41,21,knowncity,st louis mo,unk,38.63,-90.2,3804096554,87125553739601100,1,1
Sun,2017,6,04,06,04,57,knowncity,la,unk,34.05,-118.25,2670608415,87124637481747251,1,1
Sun,2017,6,04,05,48,01,citystate,decatur,ga,33.7748275,-84.2963123,67169808,871242112507015168,1,1
Sun,2017,6,04,04,31,01,knowncity,new york city,unk,40.72,-74,21320186,87122273734331596,1,1
Sun,2017,6,04,04,15,46,citystate,dunlap,il,40.8617037,-89.6787105,3151893883,871218898141499392,1,1
Sun,2017,6,04,04,10,01,citystate,bakersfield,ca,35.3732921,-119.0187125,3118353942,871217449374425088,1,1
Sun,2017,6,04,03,54,34,citystate,san antonio,tx,29.4241219,-98.4936282,27281691,871213562458329090,1,1
Sun,2017,6,04,03,52,11,citystate,phoenix,az,33.4483771,-112.0740373,745595796,871212963687874560,1,1
Sun,2017,6,04,03,45,13,failure,NA,NA,NA,NA,230742411,87121120995307110,1,1
Sun,2017,6,04,03,43,51,knowncity,phoenix,unk,33.43,-112.07,3012314576,87121086641012736,1,1
Sun,2017,6,04,03,41,26,failure,NA,NA,NA,NA,3299253852,87121025810181324,1,1
Sun,2017,6,04,03,19,26,citystate,las vegas,nv,36.1749705,-115.137223,146650148,871204720819437568,1,1
Sun,2017,6,04,02,43,59,citystate,asheville,nc,35.6009452,-82.554015,3434151809,871195800503767041,1,1
Sun,2017,6,04,02,05,40,failure,NA,NA,NA,NA,2323828372,87118615768985190,1,1
Sun,2017,6,04,02,03,26,failure,NA,NA,NA,NA,342182058,87118559680215040,1,1
Sun,2017,6,04,01,45,20,failure,NA,NA,NA,NA,3270467486,87118104172950323,1,1
Sun,2017,6,04,01,44,22,failure,NA,NA,NA,NA,870838471191130112,87118079806970265,1,1
Sun,2017,6,04,01,42,17,failure,NA,NA,NA,NA,609547020,87118027404163481,1,1
Sun,2017,6,04,01,39,19,citystate,ames,ia,42.0347081,-93.6199402,48503225,871179527816232960,1,1
Sun,2017,6,04,01,28,12,citystate,davis,ca,38.5449065,-121.7405167,235220555,871176727954726912,1,1
Sun,2017,6,04,01,26,17,failure,NA,NA,NA,NA,772839684917649409,87117624805932236,1,1
Sun,2017,6,04,01,25,46,failure,NA,NA,NA,NA,2386226790,87117611777996390,1,1
Sun,2017,6,04,01,17,51,failure,NA,NA,NA,NA,22029954,87117412330894950,1,1
Sun,2017,6,04,01,15,34,failure,NA,NA,NA,NA,2786089894,87117354910032281,1,1
Sun,2017,6,04,01,15,16,citystate,los angeles,ca,34.0522342,-118.2436849,83932730,871173475880194048,1,1
Sun,2017,6,04,01,14,19,citystate,festus,mo,38.2206101,-90.3959543,786699548873793536,871173234464632832,1,1
Sun,2017,6,04,01,14,19,citystate,fresno,ca,36.7477272,-119.7723661,827021480625987584,871173232921071616,1,1
Sun,2017,6,04,01,07,44,failure,NA,NA,NA,NA,702939537761153025,87117157860769792,1,1
Sun,2017,6,04,00,53,37,failure,NA,NA,NA,NA,736372946839703553,87116802758415155,1,1
Sun,2017,6,04,00,39,53,citystate,dunwoody,ga,33.9462125,-84.3346473,18407718,871164568273379329,1,1
Sun,2017,6,04,00,35,39,failure,NA,NA,NA,NA,3138446165,87116350435043328,1,1
Sun,2017,6,04,00,28,42,citystate,phoenix,az,33.4483771,-112.0740373,826604350294233090,871161755984056320,1,1
Sun,2017,6,04,00,23,02,citystate,los angeles,ca,34.0522342,-118.2436849,612193836,871160331006992384,1,1
Sun,2017,6,04,00,15,39,failure,NA,NA,NA,NA,2184666070,87115846929376870,1,1
Sun,2017,6,04,00,15,34,citystate,austin,tx,30.267153,-97.7430608,728048265699065856,871158451354730497,1,1
Sun,2017,6,04,00,11,14,citystate,manhattan,ks,39.1836082,-96.5716694,2280769458,871157360831586304,1,1
Sun,2017,6,04,00,10,14,citystate,hanford,ca,36.3274502,-119.6456844,192065995,871157107814301701,1,1
Sun,2017,6,04,00,06,40,failure,NA,NA,NA,NA,94970071,87115621030886195,1,1
Sun,2017,6,04,00,02,50,citystate,dayton,oh,39.7589478,-84.1916069,488615897,871155245161775104,1,1
Sun,2017,6,04,00,01,08,failure,NA,NA,NA,NA,3145792042,87115481636559667,1,1
Sat,2017,6,03,23,59,45,citystate,san antonio,tx,29.4241219,-98.4936282,2150028132,871154468808564736,1,1
Sat,2017,6,03,23,58,46,citystate,lincoln,ne,40.8000011,-96.6669599,588502115,871154223047749632,1,1
Sat,2017,6,03,23,56,53,citystate,nashville,tn,36.1658899,-86.7844432,463927794,871153749238181888,1,1
Sat,2017,6,03,23,52,00,knowncity,minneapolis,unk,44.95,-93.2,58295104,87115251998415667,1,1
Sat,2017,6,03,23,48,08,citystate,kerman,ca,36.7235572,-120.059879,413786868,871151546116972544,1,1
Sat,2017,6,03,23,46,11,failure,NA,NA,NA,NA,96133674,87115105434743603,1,1
Sat,2017,6,03,23,40,42,citystate,san antonio,tx,29.4241219,-98.4936282,3142664029,871149675943927808,1,1
Sat,2017,6,03,23,39,59,failure,NA,NA,NA,NA,827925660572192768,87114949532888679,1,1
Sat,2017,6,03,23,37,09,failure,NA,NA,NA,NA,3090070578,87114878040540364,1,1
Sat,2017,6,10,06,53,34,citystate,las vegas,nv,36.1749705,-115.137223,43492279,873432936007086080,2,1
Sat,2017,6,10,06,50,58,citystate,shawnee,ok,35.3272928,-96.9253004,3287836807,873432283960692736,2,1
Sat,2017,6,10,05,34,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873413032449388544,2,1
Sat,2017,6,10,04,49,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873401706301841408,2,1
Sat,2017,6,10,04,49,00,citystate,phoenix,az,33.4483771,-112.0740373,10025982,873401589700186116,2,1
Sat,2017,6,10,04,49,00,citystate,phoenix,az,33.4483771,-112.0740373,204991039,873401589175795712,2,1
Sat,2017,6,10,03,45,14,failure,NA,NA,NA,NA,827738064264925185,87338554269155737,2,1
Sat,2017,6,10,03,14,06,citystate,lancaster,ca,34.6980406,-118.1367393,3231818604,873377708725518336,2,1
Sat,2017,6,10,02,59,55,citystate,maricopa,az,33.0581063,-112.0476423,3556928292,873374136122449922,2,1
Sat,2017,6,10,02,34,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873367732712083457,2,1
Sat,2017,6,10,02,29,08,citystate,phoenix,az,33.4483771,-112.0740373,204991039,873366388491956227,2,1
Sat,2017,6,10,02,29,08,citystate,phoenix,az,33.4483771,-112.0740373,10025982,873366388462702596,2,1
Sat,2017,6,10,02,29,03,citystate,hammond,la,30.5043583,-90.4611995,902743820,873366370020466689,2,1
Sat,2017,6,10,02,21,00,knowncity,st louis mo,unk,38.63,-90.2,2345767754,87336434373527961,2,1
Sat,2017,6,10,02,10,38,failure,NA,NA,NA,NA,2898121262,87336173455538176,2,1
Sat,2017,6,10,02,04,12,citystate,las vegas,nv,36.1749705,-115.137223,4740372618,873360115692208128,2,1
Sat,2017,6,10,01,58,04,knowncity,las vegas,unk,36.18,-115.14,240824606,87335857172276838,2,1
Sat,2017,6,10,01,08,49,citystate,burleson,tx,32.5420821,-97.3208492,2822500980,873346179001667584,2,1
Sat,2017,6,10,00,57,51,citystate,omaha,ne,41.2586096,-95.937792,613833755,873343416402423809,2,1
Sat,2017,6,10,00,11,14,citystate,las vegas,nv,36.1749705,-115.137223,407220468,873331686850740224,2,1
Fri,2017,6,09,23,59,35,citystate,denton,tx,32.2587418,-99.5395219,103175743,873328752926875648,2,1
Fri,2017,6,09,23,55,26,citystate,lincoln,ne,40.8000011,-96.6669599,105663579,873327712324263938,2,1
Fri,2017,6,09,23,48,38,failure,NA,NA,NA,NA,855887185526104067,87332599900980429,2,1
Fri,2017,6,09,23,43,19,failure,NA,NA,NA,NA,297643718,87332465933221888,2,1
Fri,2017,6,09,23,39,24,failure,NA,NA,NA,NA,30752117,87332367450972569,2,1
Fri,2017,6,09,23,33,46,citystate,san antonio,tx,29.4241219,-98.4936282,731322274310021121,873322259888443394,2,1
Fri,2017,6,09,23,24,30,knowncity,kansas city,unk,39.1,-94.58,23819040,87331992722202214,2,1
Fri,2017,6,09,23,23,35,geo,unk,unk,39.74992,-104.9995299,121163294,87331969365796454,2,1
Fri,2017,6,09,23,18,16,knowncity,el paso,unk,31.79,-106.42,77593842,87331835889632051,2,1
Fri,2017,6,09,23,11,58,citystate,dixon,mo,37.9917061,-92.0937783,514678738,873316773650714625,2,1
Fri,2017,6,09,23,05,36,citystate,las vegas,nv,36.1749705,-115.137223,54834674,873315167903272960,2,1
Fri,2017,6,09,23,01,15,failure,NA,NA,NA,NA,755996986470305792,87331407456974848,2,1
Fri,2017,6,09,23,00,03,citystate,colorado springs,co,38.8338816,-104.8213634,3264547422,873313774895333376,2,1
Fri,2017,6,09,22,54,20,knowncity,phoenix,unk,33.43,-112.07,86005005,87331233437818060,2,1
Fri,2017,6,09,22,53,57,failure,NA,NA,NA,NA,2850853888,87331223969595392,2,1
Fri,2017,6,09,22,52,26,failure,NA,NA,NA,NA,514068470,87331185408854016,2,1
Fri,2017,6,09,22,52,06,citystate,san diego,ca,32.7153292,-117.1572551,870296902956220418,873311773117566976,2,1
Fri,2017,6,09,22,51,01,failure,NA,NA,NA,NA,1615593660,87331150065981030,2,1
Fri,2017,6,09,22,40,07,knowncity,san francisco,unk,37.77,-122.42,363875537,87330875466982195,2,1
Fri,2017,6,09,22,38,43,citystate,denver,co,39.7391536,-104.9847034,3145144270,873308404206379009,2,1
Fri,2017,6,09,22,30,48,citystate,el paso,tx,31.7587198,-106.4869314,470790298,873306412306255872,2,1
Fri,2017,6,09,22,28,48,citystate,san juan,tx,27.7672496,-97.5388826,1416584322,873305910340399104,2,1
Fri,2017,6,09,22,27,59,citystate,houston,tx,29.7632836,-95.3632715,822053314401538049,873305701610905606,2,1
Fri,2017,6,09,22,19,51,citystate,denver,co,39.7391536,-104.9847034,437898388,873303654173900800,2,1
Fri,2017,6,09,22,19,13,citystate,cedar rapids,ia,42.0083328,-91.6440683,3343154050,873303498787606528,2,1
Fri,2017,6,09,22,10,05,citystate,lincoln,ne,40.8000011,-96.6669599,155493173,873301198845210624,2,1
Fri,2017,6,09,22,07,16,citystate,san antonio,tx,29.4241219,-98.4936282,3198903701,873300488367820806,2,1
Fri,2017,6,09,22,06,31,citystate,los angeles,ca,34.0522342,-118.2436849,57169747,873300299288530944,2,1
Fri,2017,6,09,22,05,26,citystate,sparta,wi,43.9441328,-90.8129118,4886195830,873300027594219522,2,1
Fri,2017,6,09,21,51,57,citystate,denver,co,39.7391536,-104.9847034,233666363,873296634830041088,2,1
Fri,2017,6,09,21,49,22,failure,NA,NA,NA,NA,2316115213,87329598612221542,2,1
Fri,2017,6,09,21,48,05,citystate,austin,tx,30.267153,-97.7430608,110824083,873295660916899840,2,1
Fri,2017,6,09,21,46,30,citystate,kansas city,mo,39.0997266,-94.5785667,356401564,873295262592237574,2,1
Fri,2017,6,09,21,43,58,failure,NA,NA,NA,NA,262479789,87329462528867123,2,1
Fri,2017,6,09,21,43,12,failure,NA,NA,NA,NA,818622944930775041,87329443116373196,2,1
Fri,2017,6,09,21,36,37,failure,NA,NA,NA,NA,4416092712,87329277537834598,2,1
Fri,2017,6,09,21,35,17,citystate,scottsdale,az,33.5092103,-111.8990327,1261833469,873292442644119552,2,1
Fri,2017,6,09,21,32,40,citystate,new orleans,la,29.9546482,-90.075072,373372407,873291781185712128,2,1
Fri,2017,6,09,21,31,12,citystate,edmond,ok,35.6528323,-97.4780954,170498818,873291413341057024,2,1
Fri,2017,6,09,21,24,10,citystate,denver,co,39.7391536,-104.9847034,3037122338,873289643332075520,2,1
Fri,2017,6,09,21,21,34,citystate,houma,la,29.5957696,-90.7195348,145040115,873288989805092865,2,1
Fri,2017,6,09,21,11,58,citystate,west,tx,31.8023831,-97.0916692,17588130,873286572610920448,2,1
Fri,2017,6,09,21,07,59,citystate,kingsville,tx,27.5158689,-97.856109,828054951280705538,873285571262722048,2,1
Fri,2017,6,09,20,59,16,knowncity,st louis mo,unk,38.63,-90.2,834413876900945921,87328337796475289,2,1
Fri,2017,6,09,20,56,49,citystate,mountain home,ar,36.3353449,-92.3851593,2156136229,873282760789573632,2,1
Fri,2017,6,09,20,56,28,citystate,mountain home,ar,36.3353449,-92.3851593,2156136229,873282671941636097,2,1
Fri,2017,6,09,20,49,28,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873280910799626240,2,1
Fri,2017,6,09,20,46,06,failure,NA,NA,NA,NA,1066526090,87328006229590016,2,1
Fri,2017,6,09,20,39,45,failure,NA,NA,NA,NA,1145906497,87327846316722176,2,1
Fri,2017,6,09,20,37,46,citystate,fontana,ca,34.0922335,-117.435048,255805023,873277966016405504,2,1
Fri,2017,6,09,20,32,07,failure,NA,NA,NA,NA,2601553358,87327654266269286,2,1
Fri,2017,6,09,20,25,43,failure,NA,NA,NA,NA,362034298,87327493424358195,2,1
Fri,2017,6,09,20,15,19,citystate,scottsdale,az,33.5092103,-111.8990327,476138339,873272315752189953,2,1
Fri,2017,6,09,20,13,15,citystate,amarillo,tx,35.2219971,-101.8312969,1579127551,873271795645853698,2,1
Fri,2017,6,09,20,13,12,citystate,austin,tx,30.267153,-97.7430608,23695531,873271785478905857,2,1
Fri,2017,6,09,20,00,46,citystate,houston,tx,29.7632836,-95.3632715,1154862452,873268654716137472,2,1
Fri,2017,6,09,19,58,05,citystate,san francisco,ca,37.7749295,-122.4194155,305302440,873267979785576448,2,1
Fri,2017,6,09,19,57,57,failure,NA,NA,NA,NA,2824290643,87326794801786470,2,1
Fri,2017,6,09,19,54,42,failure,NA,NA,NA,NA,286163003,87326712740651417,2,1
Fri,2017,6,09,19,48,14,citystate,pearsall,tx,28.8921939,-99.095033,1602615428,873265500142186496,2,1
Fri,2017,6,09,19,42,14,failure,NA,NA,NA,NA,787132733076090880,87326398889680896,2,1
Fri,2017,6,09,19,42,08,citystate,mcallen,tx,26.2034071,-98.2300124,789294316153737216,873263963949203456,2,1
Fri,2017,6,09,19,34,04,failure,NA,NA,NA,NA,17013270,87326193341091020,2,1
Fri,2017,6,09,19,32,14,citystate,omaha,ne,41.2586096,-95.937792,791285609952260096,873261475581878273,2,1
Fri,2017,6,09,19,29,04,knowncity,san antonio,unk,29.42,-98.5,740513757260972032,87326067691089920,2,1
Fri,2017,6,09,19,28,24,citystate,paradise,ca,39.7596061,-121.6219177,287430326,873260509558169600,2,1
Fri,2017,6,09,19,19,31,failure,NA,NA,NA,NA,488926183,87325827457715404,2,1
Fri,2017,6,09,19,04,15,failure,NA,NA,NA,NA,810663891550302209,87325443038427955,2,1
Fri,2017,6,09,19,02,54,failure,NA,NA,NA,NA,432088222,87325409298608538,2,1
Fri,2017,6,09,19,00,05,citystate,san bernardino,ca,34.1083449,-117.2897652,745107482746327040,873253385163735041,2,1
Fri,2017,6,09,18,59,30,knowncity,kansas city,unk,39.1,-94.58,1641837841,87325323829169356,2,1
Fri,2017,6,09,18,56,42,citystate,denver,co,39.7391536,-104.9847034,748340323,873252533837459457,2,1
Fri,2017,6,09,18,53,03,failure,NA,NA,NA,NA,915745171,87325161442500198,2,1
Fri,2017,6,09,18,46,18,citystate,groves,tx,29.9482695,-93.9171155,628029830,873249912565227521,2,1
Fri,2017,6,09,18,42,57,failure,NA,NA,NA,NA,739443881922682880,87324906962337382,2,1
Fri,2017,6,09,18,40,48,failure,NA,NA,NA,NA,796573922,87324853242531020,2,1
Fri,2017,6,09,18,37,04,citystate,sioux falls,sd,43.5499749,-96.700327,1326056293,873247591835738112,2,1
Fri,2017,6,09,18,10,19,failure,NA,NA,NA,NA,39880612,87324085934450278,2,1
Fri,2017,6,09,18,05,27,citystate,new orleans,la,29.9546482,-90.075072,234575527,873239633919979521,2,1
Fri,2017,6,09,18,04,35,citystate,new orleans,la,29.9546482,-90.075072,714953728495734784,873239417460314113,2,1
Fri,2017,6,09,18,04,28,citystate,phoenix,az,33.4483771,-112.0740373,785816905,873239387294752768,2,1
Fri,2017,6,09,18,03,25,citystate,new orleans,la,29.9546482,-90.075072,714953728495734784,873239123347349505,2,1
Fri,2017,6,09,17,33,42,failure,NA,NA,NA,NA,763016389028438017,87323164487394099,2,1
Fri,2017,6,09,17,27,53,citystate,tucson,az,32.2217429,-110.926479,554685518,873230179820126208,2,1
Fri,2017,6,09,17,01,11,citystate,albuquerque,nm,35.0844909,-106.6511367,862278196431011842,873223459656024064,2,1
Fri,2017,6,09,16,58,42,citystate,bismarck,nd,46.8083268,-100.7837392,310396118,873222834264387585,2,1
Fri,2017,6,09,16,48,04,citystate,memphis,tn,35.1495343,-90.0489801,311670799,873220161297408001,2,1
Fri,2017,6,09,16,27,27,citystate,sioux falls,sd,43.5499749,-96.700327,2920903836,873214973094264833,2,1
Fri,2017,6,09,15,01,04,citystate,glendale,az,33.5386523,-112.1859866,743156149352992768,873193231315419136,2,1
Fri,2017,6,09,14,58,33,citystate,lincoln,ne,40.8000011,-96.6669599,134574295,873192600689422336,2,1
Fri,2017,6,09,14,32,34,citystate,edmond,ok,35.6528323,-97.4780954,84390454,873186062285385728,2,1
Fri,2017,6,09,14,10,26,citystate,hannibal,mo,39.7083789,-91.3584816,31498789,873180490190213120,2,1
Fri,2017,6,09,13,35,01,failure,NA,NA,NA,NA,28591575,87317157563331379,2,1
Fri,2017,6,09,13,34,51,failure,NA,NA,NA,NA,28591575,87317153530078822,2,1
Fri,2017,6,09,13,25,26,failure,NA,NA,NA,NA,1733776549,87316916660540620,2,1
Fri,2017,6,09,13,08,31,citystate,sacramento,ca,38.5815719,-121.4943996,166446366,873164908694691840,2,1
Fri,2017,6,09,12,54,35,failure,NA,NA,NA,NA,2763599017,87316140084315340,2,1
Fri,2017,6,09,12,00,04,citystate,san antonio,tx,29.4241219,-98.4936282,33946909,873147680553406465,2,1
Fri,2017,6,09,11,22,20,citystate,dallas,tx,32.7830556,-96.8066667,252343049,873138184720449536,2,1
Fri,2017,6,09,07,49,26,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873084609310867457,2,1
Fri,2017,6,09,07,35,24,failure,NA,NA,NA,NA,2366351558,87308107884344935,2,1
Fri,2017,6,09,05,38,35,failure,NA,NA,NA,NA,700667760171298818,87305167939808870,2,1
Fri,2017,6,09,04,37,06,citystate,houston,tx,29.7632836,-95.3632715,165378180,873036207617327104,2,1
Fri,2017,6,09,03,01,38,citystate,kansas city,mo,39.0997266,-94.5785667,2991206897,873012181905932292,2,1
Fri,2017,6,09,02,49,27,citystate,las vegas,nv,36.1749705,-115.137223,146650148,873009115743879168,2,1
Fri,2017,6,09,02,25,03,citystate,kansas city,mo,39.0997266,-94.5785667,133882222,873002976130072576,2,1
Fri,2017,6,09,02,03,46,citystate,killeen,tx,31.1171194,-97.7277959,31124797,872997619156615168,2,1
Fri,2017,6,09,01,28,29,failure,NA,NA,NA,NA,587198022,87298873763819929,2,1
Fri,2017,6,09,01,12,04,knowncity,houston,unk,29.76,-95.38,261801710,87298460727217357,2,1
Fri,2017,6,09,01,01,33,failure,NA,NA,NA,NA,294907233,87298196136681062,2,1
Fri,2017,6,09,00,49,07,failure,NA,NA,NA,NA,3061926986,87297883188731494,2,1
Fri,2017,6,09,00,41,10,citystate,mission,tx,26.2159066,-98.3252932,2866312344,872976833687560192,2,1
Fri,2017,6,09,00,23,14,citystate,kenedy,tx,28.8191468,-97.8486123,827253860125200385,872972316938055681,2,1
Fri,2017,6,09,00,17,35,citystate,vinton,la,30.1907628,-93.5812717,837802361213095936,872970895261880328,2,1
Thu,2017,6,08,23,49,57,citystate,new orleans,la,29.9546482,-90.075072,2789113556,872963944666861569,2,1
Thu,2017,6,08,23,40,22,failure,NA,NA,NA,NA,1195952510,87296152951532339,2,1
Thu,2017,6,08,23,34,18,failure,NA,NA,NA,NA,477913030,87296000310322790,2,1
Thu,2017,6,08,23,29,24,citystate,dallas,tx,32.7830556,-96.8066667,2796860902,872958772741910529,2,1
Thu,2017,6,08,23,12,13,failure,NA,NA,NA,NA,2248792588,87295444550363136,2,1
Thu,2017,6,08,23,11,08,citystate,sinton,tx,28.0366818,-97.5091611,601187613,872954176229257217,2,1
Thu,2017,6,08,22,58,57,citystate,san antonio,tx,29.4241219,-98.4936282,785759194171387904,872951107470983168,2,1
Thu,2017,6,08,22,42,00,failure,NA,NA,NA,NA,3158434279,87294684207353447,2,1
Thu,2017,6,08,22,36,56,citystate,corpus christi,tx,27.8005828,-97.396381,747704136439828480,872945568598945792,2,1
Thu,2017,6,08,22,34,26,citystate,las vegas,nv,36.1749705,-115.137223,146650148,872944939717545991,2,1
Thu,2017,6,08,22,29,05,citystate,pasco,wa,46.2395793,-119.1005657,4587162914,872943593987624960,2,1
Thu,2017,6,08,22,20,56,citystate,los angeles,ca,34.0522342,-118.2436849,780744115310907393,872941541265952771,2,1
Thu,2017,6,08,22,16,14,citystate,wadsworth,tx,28.8324832,-95.9349598,71435779,872940360099614720,2,1
Thu,2017,6,08,22,08,30,failure,NA,NA,NA,NA,94738572,87293841019271577,2,1
Thu,2017,6,08,22,06,33,failure,NA,NA,NA,NA,51268960,87293792017235968,2,1
Thu,2017,6,08,22,06,05,citystate,scottsdale,az,33.5092103,-111.8990327,1931995224,872937805407690752,2,1
Thu,2017,6,08,22,04,20,citystate,dallas,tx,32.7830556,-96.8066667,2271066410,872937364888354816,2,1
Thu,2017,6,08,21,48,27,citystate,eagan,mn,44.8041322,-93.1668858,73218021,872933366181527554,2,1
Thu,2017,6,08,21,48,01,citystate,kansas city,mo,39.0997266,-94.5785667,223620255,872933256844505089,2,1
Thu,2017,6,08,21,41,40,failure,NA,NA,NA,NA,859899745690677248,87293165988837376,2,1
Thu,2017,6,08,21,37,52,citystate,denver,co,39.7391536,-104.9847034,370699763,872930704979525633,2,1
Thu,2017,6,08,21,35,13,citystate,denver,co,39.7391536,-104.9847034,234173684,872930037074231297,2,1
Thu,2017,6,08,21,31,13,citystate,san antonio,tx,29.4241219,-98.4936282,1918591914,872929028008792065,2,1
Thu,2017,6,08,21,26,12,citystate,college station,tx,30.627977,-96.3344068,781424804,872927765456183300,2,1
Thu,2017,6,08,21,25,49,failure,NA,NA,NA,NA,3038436702,87292766945259110,2,1
Thu,2017,6,08,21,23,03,knowncity,la,unk,34.05,-118.25,51798087,87292697227973837,2,1
Thu,2017,6,08,21,19,02,failure,NA,NA,NA,NA,1961751636,87292596217810534,2,1
Thu,2017,6,08,21,17,45,failure,NA,NA,NA,NA,772579096811278336,87292564135577600,2,1
Thu,2017,6,08,21,15,54,citystate,peculiar,mo,38.7191764,-94.4585626,437865524,872925176396218368,2,1
Thu,2017,6,08,21,13,49,citystate,canton,ms,32.6126381,-90.0367512,2763592613,872924650522673152,2,1
Thu,2017,6,08,21,13,40,citystate,galveston,tx,29.3013889,-94.7977778,4130538372,872924611670921217,2,1
Thu,2017,6,08,21,10,25,failure,NA,NA,NA,NA,4413967040,87292379484699443,2,1
Thu,2017,6,08,21,06,25,citystate,albuquerque,nm,35.0844909,-106.6511367,2507894875,872922790088679425,2,1
Thu,2017,6,08,21,02,53,citystate,las vegas,nv,36.1749705,-115.137223,539694223,872921898635546624,2,1
Thu,2017,6,08,21,01,01,citystate,helotes,tx,29.5780056,-98.6897451,34534805,872921429725126656,2,1
Thu,2017,6,08,20,52,23,failure,NA,NA,NA,NA,967247888,87291925744880025,2,1
Thu,2017,6,08,20,51,47,failure,NA,NA,NA,NA,1231278962,87291910689019904,2,1
Thu,2017,6,08,20,47,14,citystate,denton,tx,32.2587418,-99.5395219,4855430002,872917958607163392,2,1
Thu,2017,6,08,20,46,29,citystate,san antonio,tx,29.4241219,-98.4936282,2345852004,872917770828206080,2,1
Thu,2017,6,08,20,42,02,failure,NA,NA,NA,NA,866820614451077121,87291665189278105,2,1
Thu,2017,6,08,20,38,53,citystate,weslaco,tx,26.1595195,-97.9908366,2536410459,872915858284269568,2,1
Thu,2017,6,08,20,33,20,citystate,cedar rapids,ia,42.0083328,-91.6440683,156358760,872914464651300865,2,1
Thu,2017,6,08,20,28,56,citystate,little rock,ar,34.7464809,-92.2895948,383481560,872913357304680449,2,1
Thu,2017,6,08,20,24,00,citystate,houston,tx,29.7632836,-95.3632715,155427770,872912112099700741,2,1
Thu,2017,6,08,20,20,29,citystate,las vegas,nv,36.1749705,-115.137223,4303041673,872911226820476928,2,1
Thu,2017,6,08,20,20,09,failure,NA,NA,NA,NA,1486422966,87291114588289433,2,1
