#Compiled by SeeTweet 2.2.5.
#Search performed at 2017-06-23 19:56
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: "I-85"
Fri,2017,6,23,19,52,41,knowncity,charlotte,unk,35.23,-80.84,434921339,87834005262697267,0,1
Fri,2017,6,23,19,51,49,knowncity,charlotte,unk,35.23,-80.84,434921339,87833983399478886,0,1
Fri,2017,6,23,19,48,59,geo,unk,unk,35.5834,-80.55074,54283257,87833911861436825,0,1
Fri,2017,6,23,19,46,29,geo,unk,unk,35.5834,-80.55074,54283257,87833849036206080,0,1
Fri,2017,6,23,19,45,09,geo,unk,unk,35.43525,-80.65782,54283257,87833815549736550,0,1
Fri,2017,6,23,19,45,09,citystate,charlotte,nc,35.2270869,-80.8431268,2715157034,878338154243043328,0,1
Fri,2017,6,23,19,45,09,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878338153240776705,0,1
Fri,2017,6,23,19,40,12,citystate,atlanta,ga,33.7489954,-84.3879824,180362622,878336909612679169,0,1
Fri,2017,6,23,19,39,23,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878336705459126272,0,1
Fri,2017,6,23,19,39,13,citystate,charlotte,nc,35.2270869,-80.8431268,2715157034,878336661947637760,0,1
Fri,2017,6,23,19,36,51,geo,unk,unk,35.5834,-80.55074,54283257,87833606736725197,0,1
Fri,2017,6,23,19,36,36,citystate,atlanta,ga,33.7489954,-84.3879824,874215235,878336002091175937,0,1
Fri,2017,6,23,19,36,27,citystate,charlotte,nc,35.2270869,-80.8431268,2715157034,878335965063819264,0,1
Fri,2017,6,23,19,36,27,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878335964745224193,0,1
Fri,2017,6,23,19,36,26,citystate,greenville,sc,34.8526176,-82.3940105,13361042,878335963273015296,0,1
Fri,2017,6,23,19,34,22,failure,NA,NA,NA,NA,67594094,87833544289411481,0,1
Fri,2017,6,23,19,34,22,failure,NA,NA,NA,NA,67620412,87833544188747366,0,1
Fri,2017,6,23,19,34,10,failure,NA,NA,NA,NA,1707619873,87833539123689062,0,1
Fri,2017,6,23,19,34,10,citystate,atlanta,ga,33.7489954,-84.3879824,2848847369,878335389668388864,0,1
Fri,2017,6,23,19,33,01,citystate,charlotte,nc,35.2270869,-80.8431268,2715157034,878335100047560709,0,1
Fri,2017,6,23,19,33,01,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878335099351191552,0,1
Fri,2017,6,23,19,32,32,citystate,spartanburg,sc,34.9495672,-81.9320482,16138559,878334980740366337,0,1
Fri,2017,6,23,19,26,30,geo,unk,unk,33.89183,-84.25941,156618978,87833346080030720,0,1
Fri,2017,6,23,19,25,39,knowncity,atlanta,unk,33.75,-84.39,14268564,87833324611053977,0,1
Fri,2017,6,23,19,22,07,citystate,charleston,sc,32.7765656,-79.9309216,133496245,878332357064962052,0,1
Fri,2017,6,23,19,20,33,geo,unk,unk,33.89183,-84.25941,156618978,87833196362240000,0,1
Fri,2017,6,23,19,19,26,failure,NA,NA,NA,NA,14219007,87833168266695885,0,1
Fri,2017,6,23,19,15,30,citystate,charlotte,nc,35.2270869,-80.8431268,2715157034,878330694279118848,0,1
Fri,2017,6,23,19,15,30,citystate,charlotte,nc,35.2270869,-80.8431268,1339305648,878330694061105155,0,1
Fri,2017,6,23,19,10,39,geo,unk,unk,35.43525,-80.65782,54283257,87832947251201638,0,1
Fri,2017,6,23,19,09,26,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878329165501431808,0,1
Fri,2017,6,23,19,08,43,geo,unk,unk,35.5834,-80.55074,54283257,87832898770078105,0,1
Fri,2017,6,23,19,06,15,failure,NA,NA,NA,NA,67594094,87832836451950592,0,1
Fri,2017,6,23,18,54,25,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878325385649311745,0,1
Fri,2017,6,23,18,49,57,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878324263614267393,0,1
Fri,2017,6,23,18,49,57,failure,NA,NA,NA,NA,67620412,87832426191550873,0,1
Fri,2017,6,23,18,49,26,citystate,charlotte,nc,35.2270869,-80.8431268,336063558,878324131275587587,0,1
Fri,2017,6,23,18,46,43,failure,NA,NA,NA,NA,67620412,87832344890846822,0,1
Fri,2017,6,23,18,33,47,citystate,brattleboro,vt,42.8509152,-72.5578678,27580997,878320194279452672,0,1
Fri,2017,6,23,18,32,09,citystate,brattleboro,vt,42.8509152,-72.5578678,27580997,878319782579159041,0,1
Fri,2017,6,23,18,30,21,citystate,charlotte,nc,35.2270869,-80.8431268,67590388,878319332723314690,0,1
Fri,2017,6,23,18,30,21,failure,NA,NA,NA,NA,67620412,87831933130150707,0,1
Fri,2017,6,23,18,30,19,geo,unk,unk,32.362846,-86.263824,1379350632,87831932091210138,0,1
Fri,2017,6,23,18,30,19,citystate,montgomery,al,32.3668052,-86.2999689,779345341904723968,878319320903827456,0,1
